order_id,customers_name,phone,email,city,state,product_name,brand_name,category_name,store_name,staffs_name,order_status,order_date,required_date,shipped_date,quantity,list_price,discount,total,month,cepat_kirim,on_time,discount_group,segmentasi_product
48,Josephine Dale,No Number,josephine.dale@aol.com,Baldwinsville,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-01-30,2016-02-01,2016-02-02,1,1680.99,0.1,1512.89,2016-01,3.0,False,Medium,premium
76,Genoveva Baldwin,No Number,genoveva.baldwin@msn.com,Port Washington,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,3,2016-02-16,2016-02-16,,2,1680.99,0.1,3025.78,2016-02,,False,Medium,premium
82,Bronwyn Vargas,No Number,bronwyn.vargas@msn.com,New Windsor,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-02-18,2016-02-21,2016-02-20,2,1680.99,0.2,2689.58,2016-02,2.0,True,High,premium
91,Catrice Hicks,No Number,catrice.hicks@yahoo.com,San Pablo,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-02-25,2016-02-27,2016-02-28,1,1680.99,0.1,1512.89,2016-02,3.0,False,Medium,premium
94,Thurman Ellis,No Number,thurman.ellis@gmail.com,Pleasanton,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-02-27,2016-02-28,2016-02-29,1,1680.99,0.2,1344.79,2016-02,2.0,False,High,premium
100,Luke Kramer,No Number,luke.kramer@hotmail.com,Bethpage,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-03-01,2016-03-04,2016-03-03,2,1680.99,0.1,3025.78,2016-03,2.0,True,Medium,premium
105,Vikki Erickson,No Number,vikki.erickson@yahoo.com,Kingston,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-03-03,2016-03-05,2016-03-04,2,1680.99,0.2,2689.58,2016-03,1.0,True,High,premium
108,Robby Sykes,(516) 583-7761,robby.sykes@hotmail.com,Hempstead,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-03-06,2016-03-09,2016-03-07,1,1680.99,0.1,1512.89,2016-03,1.0,True,Medium,premium
142,Regine Gonzales,(805) 763-4045,regine.gonzales@gmail.com,Oxnard,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-03-26,2016-03-27,2016-03-27,2,1680.99,0.1,3025.78,2016-03,1.0,True,Medium,premium
145,Lavonne Anderson,No Number,lavonne.anderson@aol.com,Floral Park,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-03-27,2016-03-29,2016-03-30,1,1680.99,0.2,1344.79,2016-03,3.0,False,High,premium
160,Harris Pittman,No Number,harris.pittman@yahoo.com,Jamaica,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-04,2016-04-06,2016-04-06,1,1680.99,0.05,1596.94,2016-04,2.0,True,Low,premium
166,Abbey Pugh,No Number,abbey.pugh@gmail.com,Forest Hills,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-04-08,2016-04-11,2016-04-11,1,1680.99,0.2,1344.79,2016-04,3.0,True,High,premium
168,Kandace Ayers,No Number,kandace.ayers@gmail.com,Santa Monica,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-04-09,2016-04-12,2016-04-11,2,1680.99,0.07,3126.64,2016-04,2.0,True,Medium,premium
169,Carie Kidd,No Number,carie.kidd@yahoo.com,Monroe,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-10,2016-04-11,2016-04-11,1,1680.99,0.2,1344.79,2016-04,1.0,True,High,premium
176,Melba Wilkinson,No Number,melba.wilkinson@gmail.com,Floral Park,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-15,2016-04-16,2016-04-17,2,1680.99,0.2,2689.58,2016-04,2.0,False,High,premium
181,Latosha Dalton,(661) 529-4501,latosha.dalton@yahoo.com,Bakersfield,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-04-18,2016-04-20,2016-04-20,1,1680.99,0.1,1512.89,2016-04,2.0,True,Medium,premium
183,Adelle Larsen,No Number,adelle.larsen@gmail.com,East Northport,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-04-19,2016-04-20,2016-04-20,2,1680.99,0.2,2689.58,2016-04,1.0,True,High,premium
207,Marget Hodge,No Number,marget.hodge@msn.com,Woodhaven,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-05-05,2016-05-07,2016-05-07,2,1680.99,0.07,3126.64,2016-05,2.0,True,Medium,premium
221,Donovan Cantrell,(510) 624-3824,donovan.cantrell@msn.com,Oakland,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-05-13,2016-05-16,2016-05-14,2,1680.99,0.07,3126.64,2016-05,1.0,True,Medium,premium
224,Carola Rodriquez,No Number,carola.rodriquez@hotmail.com,Banning,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-05-17,2016-05-18,2016-05-19,2,1680.99,0.1,3025.78,2016-05,2.0,False,Medium,premium
230,Ryan Carter,No Number,ryan.carter@yahoo.com,Nanuet,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-05-19,2016-05-20,2016-05-21,2,1680.99,0.07,3126.64,2016-05,2.0,False,Medium,premium
232,Latashia Travis,No Number,latashia.travis@yahoo.com,Upland,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-05-20,2016-05-23,2016-05-23,2,1680.99,0.05,3193.88,2016-05,3.0,True,Low,premium
234,Merrie Fowler,No Number,merrie.fowler@aol.com,Scarsdale,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-05-22,2016-05-24,2016-05-24,2,1680.99,0.2,2689.58,2016-05,2.0,True,High,premium
250,Weldon Michael,No Number,weldon.michael@hotmail.com,Huntington,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-06-01,2016-06-02,2016-06-04,2,1680.99,0.1,3025.78,2016-06,3.0,False,Medium,premium
252,Lorrie Becker,No Number,lorrie.becker@yahoo.com,Garland,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,4,2016-06-01,2016-06-04,2016-06-02,2,1680.99,0.1,3025.78,2016-06,1.0,True,Medium,premium
253,Earline Gordon,No Number,earline.gordon@gmail.com,Ronkonkoma,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-06-02,2016-06-05,2016-06-05,2,1680.99,0.07,3126.64,2016-06,3.0,True,Medium,premium
256,Theo Reese,(562) 215-2907,theo.reese@gmail.com,Long Beach,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-06-04,2016-06-05,2016-06-07,1,1680.99,0.1,1512.89,2016-06,3.0,False,Medium,premium
271,Christoper Mccall,No Number,christoper.mccall@msn.com,Bay Shore,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-06-13,2016-06-16,2016-06-14,2,1680.99,0.07,3126.64,2016-06,1.0,True,Medium,premium
272,Ezra Fowler,No Number,ezra.fowler@hotmail.com,Nanuet,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-06-15,2016-06-18,2016-06-16,1,1680.99,0.07,1563.32,2016-06,1.0,True,Medium,premium
274,Octavia Case,(212) 171-1335,octavia.case@aol.com,New York,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-06-17,2016-06-20,2016-06-18,2,1680.99,0.05,3193.88,2016-06,1.0,True,Low,premium
278,Raven Curtis,No Number,raven.curtis@aol.com,Lawndale,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-06-20,2016-06-23,2016-06-21,2,1680.99,0.07,3126.64,2016-06,1.0,True,Medium,premium
296,Gabriela Warren,(562) 986-2247,gabriela.warren@aol.com,Long Beach,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-07-04,2016-07-07,2016-07-06,2,1680.99,0.1,3025.78,2016-07,2.0,True,Medium,premium
299,Rayna Perry,No Number,rayna.perry@hotmail.com,Ozone Park,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-07-05,2016-07-06,2016-07-07,2,1680.99,0.05,3193.88,2016-07,2.0,False,Low,premium
300,Emmaline Huber,No Number,emmaline.huber@gmail.com,Mount Vernon,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-07-05,2016-07-08,2016-07-08,2,1680.99,0.2,2689.58,2016-07,3.0,True,High,premium
315,Rufina Chandler,No Number,rufina.chandler@aol.com,New Hyde Park,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-07-16,2016-07-19,2016-07-17,1,1680.99,0.2,1344.79,2016-07,1.0,True,High,premium
319,Danyell Dickerson,No Number,danyell.dickerson@msn.com,Central Islip,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-07-18,2016-07-21,2016-07-21,1,1680.99,0.07,1563.32,2016-07,3.0,True,Medium,premium
338,Omega Huff,No Number,omega.huff@aol.com,Santa Monica,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-07-28,2016-07-29,2016-07-30,2,1680.99,0.07,3126.64,2016-07,2.0,False,Medium,premium
340,Anisha Lang,No Number,anisha.lang@aol.com,Rome,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-07-29,2016-07-30,2016-07-31,1,1680.99,0.05,1596.94,2016-07,2.0,False,Low,premium
352,Emmitt Sanchez,(212) 945-8823,emmitt.sanchez@hotmail.com,New York,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-08-03,2016-08-04,2016-08-06,1,1680.99,0.2,1344.79,2016-08,3.0,False,High,premium
361,Demarcus Reese,No Number,demarcus.reese@gmail.com,Yorktown Heights,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-08-08,2016-08-09,2016-08-11,1,1680.99,0.1,1512.89,2016-08,3.0,False,Medium,premium
372,Boyd Irwin,No Number,boyd.irwin@hotmail.com,Hamburg,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-08-16,2016-08-18,2016-08-18,1,1680.99,0.05,1596.94,2016-08,2.0,True,Low,premium
380,Han Wade,No Number,han.wade@hotmail.com,Howard Beach,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-08-19,2016-08-20,2016-08-21,2,1680.99,0.05,3193.88,2016-08,2.0,False,Low,premium
388,Mirella Duffy,No Number,mirella.duffy@yahoo.com,Longview,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,4,2016-08-21,2016-08-24,2016-08-23,1,1680.99,0.1,1512.89,2016-08,2.0,True,Medium,premium
399,Lee Roman,(631) 913-6967,lee.roman@gmail.com,Brentwood,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-08-29,2016-09-01,2016-09-01,2,1680.99,0.05,3193.88,2016-08,3.0,True,Low,premium
429,Laraine Robbins,No Number,laraine.robbins@yahoo.com,San Angelo,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,4,2016-09-10,2016-09-12,2016-09-12,1,1680.99,0.2,1344.79,2016-09,2.0,True,High,premium
430,Deja Chaney,No Number,deja.chaney@hotmail.com,Jamaica,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-09-11,2016-09-13,2016-09-12,1,1680.99,0.07,1563.32,2016-09,1.0,True,Medium,premium
434,Rochell Cantrell,No Number,rochell.cantrell@yahoo.com,Port Jefferson Station,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-09-13,2016-09-15,2016-09-14,2,1680.99,0.07,3126.64,2016-09,1.0,True,Medium,premium
452,Trinidad Mcclain,No Number,trinidad.mcclain@msn.com,Baldwin,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-09-22,2016-09-23,2016-09-24,1,1680.99,0.05,1596.94,2016-09,2.0,False,Low,premium
458,Andy O'neill,No Number,andy.o'neill@msn.com,Rego Park,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-09-25,2016-09-28,2016-09-26,1,1680.99,0.1,1512.89,2016-09,1.0,True,Medium,premium
459,Mila Good,No Number,mila.good@yahoo.com,Plattsburgh,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-09-25,2016-09-28,2016-09-26,1,1680.99,0.2,1344.79,2016-09,1.0,True,High,premium
467,Marry Benjamin,No Number,marry.benjamin@yahoo.com,Forney,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,4,2016-09-28,2016-09-30,2016-09-30,1,1680.99,0.1,1512.89,2016-09,2.0,True,Medium,premium
474,Rory Cooper,No Number,rory.cooper@gmail.com,Rocklin,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-10-01,2016-10-04,2016-10-04,1,1680.99,0.2,1344.79,2016-10,3.0,True,High,premium
476,Basilia Thornton,(631) 592-9548,basilia.thornton@hotmail.com,Brentwood,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-10-01,2016-10-04,2016-10-02,2,1680.99,0.07,3126.64,2016-10,1.0,True,Medium,premium
499,Rodrick Shelton,No Number,rodrick.shelton@hotmail.com,Canyon Country,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-10-11,2016-10-14,2016-10-13,1,1680.99,0.2,1344.79,2016-10,2.0,True,High,premium
507,Enoch Rosario,(559) 329-7615,enoch.rosario@hotmail.com,Fresno,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-10-15,2016-10-17,2016-10-17,2,1680.99,0.05,3193.88,2016-10,2.0,True,Low,premium
518,Juliane Dillard,No Number,juliane.dillard@aol.com,Glendora,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-10-22,2016-10-24,2016-10-25,2,1680.99,0.07,3126.64,2016-10,3.0,False,Medium,premium
524,Lucas Estes,No Number,lucas.estes@yahoo.com,Santa Monica,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-10-25,2016-10-26,2016-10-27,1,1680.99,0.07,1563.32,2016-10,2.0,False,Medium,premium
547,Aleta Shepard,No Number,aleta.shepard@aol.com,Sugar Land,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Kali Vargas,4,2016-11-09,2016-11-11,2016-11-10,2,1680.99,0.05,3193.88,2016-11,1.0,True,Low,premium
548,Bobbi Banks,No Number,bobbi.banks@yahoo.com,Bayside,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-11-11,2016-11-13,2016-11-13,2,1680.99,0.07,3126.64,2016-11,2.0,True,Medium,premium
551,Beatris Joyner,No Number,beatris.joyner@gmail.com,Spring Valley,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-11-12,2016-11-13,2016-11-13,2,1680.99,0.2,2689.58,2016-11,1.0,True,High,premium
570,Loreen Byers,No Number,loreen.byers@yahoo.com,South Ozone Park,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-11-23,2016-11-24,2016-11-25,1,1680.99,0.1,1512.89,2016-11,2.0,False,Medium,premium
572,Genoveva Tyler,(212) 152-6381,genoveva.tyler@gmail.com,New York,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-11-24,2016-11-26,2016-11-26,2,1680.99,0.2,2689.58,2016-11,2.0,True,High,premium
574,Leone Emerson,No Number,leone.emerson@msn.com,Whitestone,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-11-26,2016-11-27,2016-11-29,2,1680.99,0.05,3193.88,2016-11,3.0,False,Low,premium
586,America Swanson,No Number,america.swanson@msn.com,Webster,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-12-04,2016-12-06,2016-12-05,2,1680.99,0.1,3025.78,2016-12,1.0,True,Medium,premium
605,Leila Barr,No Number,leila.barr@yahoo.com,Carmel,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-12-10,2016-12-11,2016-12-12,1,1680.99,0.2,1344.79,2016-12,2.0,False,High,premium
607,Anderson Martin,No Number,anderson.martin@hotmail.com,Canandaigua,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-12-11,2016-12-14,2016-12-13,2,1680.99,0.2,2689.58,2016-12,2.0,True,High,premium
615,Tricia Daniels,No Number,tricia.daniels@gmail.com,Forney,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,4,2016-12-19,2016-12-22,2016-12-21,1,1680.99,0.07,1563.32,2016-12,2.0,True,Medium,premium
617,Le Wood,No Number,le.wood@yahoo.com,Pittsford,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-12-21,2016-12-23,2016-12-23,2,1680.99,0.07,3126.64,2016-12,2.0,True,Medium,premium
618,Tanesha Hampton,No Number,tanesha.hampton@hotmail.com,Syosset,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-12-21,2016-12-22,2016-12-22,1,1680.99,0.07,1563.32,2016-12,1.0,True,Medium,premium
625,Carmela Hays,No Number,carmela.hays@aol.com,Lawndale,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-12-25,2016-12-28,2016-12-26,2,1680.99,0.2,2689.58,2016-12,1.0,True,High,premium
632,Margert Stevens,No Number,margert.stevens@aol.com,Rome,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2016-12-27,2016-12-29,2016-12-29,2,1680.99,0.1,3025.78,2016-12,2.0,True,Medium,premium
649,Ara Vazquez,No Number,ara.vazquez@msn.com,San Carlos,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-01-10,2017-01-11,2017-01-13,2,1680.99,0.1,3025.78,2017-01,3.0,False,Medium,premium
690,Collen Dennis,No Number,collen.dennis@gmail.com,San Pablo,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-02-03,2017-02-04,2017-02-06,2,1680.99,0.07,3126.64,2017-02,3.0,False,Medium,premium
707,Ashanti Parks,No Number,ashanti.parks@hotmail.com,Baldwin,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-02-09,2017-02-11,2017-02-11,2,1680.99,0.1,3025.78,2017-02,2.0,True,Medium,premium
740,Kendra Harrington,No Number,kendra.harrington@yahoo.com,Jamestown,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-02-28,2017-03-01,2017-03-02,1,1680.99,0.2,1344.79,2017-02,2.0,False,High,premium
770,Dorthey Jackson,(281) 926-8010,dorthey.jackson@msn.com,Houston,TX,Surly Straggler 650b,Surly,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,4,2017-03-09,2017-03-11,2017-03-11,2,1680.99,0.05,3193.88,2017-03,2.0,True,Low,premium
797,Candelaria Coffey,No Number,candelaria.coffey@aol.com,Merrick,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-24,2017-03-26,2017-03-26,1,1680.99,0.07,1563.32,2017-03,2.0,True,Medium,premium
831,Shiloh Reeves,No Number,shiloh.reeves@msn.com,West Babylon,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-11,2017-04-12,2017-04-12,1,1680.99,0.2,1344.79,2017-04,1.0,True,High,premium
841,Hipolito Padilla,No Number,hipolito.padilla@hotmail.com,New Rochelle,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-15,2017-04-18,2017-04-17,1,1680.99,0.2,1344.79,2017-04,2.0,True,High,premium
941,Genny Hensley,No Number,genny.hensley@yahoo.com,Redondo Beach,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-06-12,2017-06-14,2017-06-14,2,1680.99,0.07,3126.64,2017-06,2.0,True,Medium,premium
1007,Lina Meadows,No Number,lina.meadows@aol.com,Glen Cove,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-07-16,2017-07-17,2017-07-17,1,1680.99,0.05,1596.94,2017-07,1.0,True,Low,premium
1034,Elaina Key,No Number,elaina.key@msn.com,Plainview,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-07-30,2017-07-31,2017-07-31,2,1680.99,0.07,3126.64,2017-07,1.0,True,Medium,premium
1060,Jenniffer Bullock,No Number,jenniffer.bullock@msn.com,Bay Shore,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-08-15,2017-08-18,2017-08-17,2,1680.99,0.07,3126.64,2017-08,2.0,True,Medium,premium
1094,Renato Morton,No Number,renato.morton@msn.com,Mount Vernon,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-08-25,2017-08-27,2017-08-28,1,1680.99,0.1,1512.89,2017-08,3.0,False,Medium,premium
1096,Jeffry Church,No Number,jeffry.church@msn.com,Pleasanton,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-08-27,2017-08-29,2017-08-29,1,1680.99,0.1,1512.89,2017-08,2.0,True,Medium,premium
1116,Tu Ramirez,No Number,tu.ramirez@hotmail.com,East Elmhurst,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-09-08,2017-09-10,2017-09-10,2,1680.99,0.07,3126.64,2017-09,2.0,True,Medium,premium
1121,Janae Doyle,No Number,janae.doyle@gmail.com,Jackson Heights,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-09-11,2017-09-13,2017-09-12,2,1680.99,0.1,3025.78,2017-09,1.0,True,Medium,premium
1146,Lamar Greer,No Number,lamar.greer@gmail.com,Levittown,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-09-25,2017-09-26,2017-09-28,1,1680.99,0.2,1344.79,2017-09,3.0,False,High,premium
1226,Kiana Rivera,No Number,kiana.rivera@gmail.com,Richmond Hill,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-11-04,2017-11-07,2017-11-06,2,1680.99,0.07,3126.64,2017-11,2.0,True,Medium,premium
1277,Danielle Bond,No Number,danielle.bond@msn.com,Patchogue,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-12-01,2017-12-04,2017-12-02,1,1680.99,0.2,1344.79,2017-12,1.0,True,High,premium
1283,Teofila Fischer,No Number,teofila.fischer@aol.com,Huntington Station,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-12-04,2017-12-07,2017-12-07,1,1680.99,0.2,1344.79,2017-12,3.0,True,High,premium
1305,Earl Stanley,No Number,earl.stanley@gmail.com,Elmhurst,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,4,2017-12-17,2017-12-19,2017-12-18,1,1680.99,0.05,1596.94,2017-12,1.0,True,Low,premium
1310,Caridad Compton,No Number,caridad.compton@aol.com,San Lorenzo,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-12-24,2017-12-25,2017-12-26,2,1680.99,0.1,3025.78,2017-12,2.0,False,Medium,premium
1321,Carline Collier,(559) 810-6070,carline.collier@msn.com,Fresno,CA,Surly Straggler 650b,Surly,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-12-30,2017-12-31,2017-12-31,2,1680.99,0.1,3025.78,2017-12,1.0,True,Medium,premium
1507,Teofila Fischer,No Number,teofila.fischer@aol.com,Huntington Station,NY,Surly Straggler 650b,Surly,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,2,2018-04-08,2018-04-08,,2,1680.99,0.1,3025.78,2018-04,,False,Medium,premium
13,Patience Clayton,No Number,patience.clayton@hotmail.com,Niagara Falls,NY,Electra Cruiser 1 (24-Inch),Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,4,2016-01-08,2016-01-11,2016-01-11,1,269.99,0.1,242.99,2016-01,3.0,True,Medium,cheap
16,Lea Key,No Number,lea.key@yahoo.com,Banning,CA,Electra Cruiser 1 (24-Inch),Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,4,2016-01-12,2016-01-15,2016-01-15,2,269.99,0.07,502.18,2016-01,3.0,True,Medium,cheap
23,Drucilla Gilliam,No Number,drucilla.gilliam@hotmail.com,Santa Clara,CA,Electra Cruiser 1 (24-Inch),Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2016-01-16,2016-01-19,2016-01-19,1,269.99,0.2,215.99,2016-01,3.0,True,High,cheap
